epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/moe_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/moe_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3
155,596.032,2.05244,1.82721,1.55124,0.00454,0.46054,0.30055,0.32269,0.12543,2.44079,2.12813,1.91163,0,0.000668475,0.000668475,0.000668475,6.68475e-05
156,599.605,2.03004,1.82927,1.51653,0.00446,0.57032,0.23497,0.30301,0.11475,2.40882,2.15206,1.88681,0,0.000642995,0.000642995,0.000642995,6.42995e-05
157,603.181,1.98875,1.78216,1.5259,0.00436,0.49879,0.27322,0.3053,0.1193,2.41955,2.17113,1.89319,0,0.00061798,0.00061798,0.00061798,6.1798e-05
158,606.783,2.07088,1.83165,1.53795,0.00431,0.63476,0.27869,0.31632,0.12094,2.41023,2.15419,1.88306,0,0.000593435,0.000593435,0.000593435,5.93435e-05
159,610.318,2.05211,1.87758,1.52073,0.00422,0.51143,0.28962,0.32894,0.12534,2.41771,2.13878,1.89503,0,0.000569366,0.000569366,0.000569366,5.69366e-05
160,613.222,2.05961,1.82451,1.54248,0.00417,0.41905,0.29508,0.32052,0.11434,2.46685,2.13877,1.92582,0,0.00054578,0.00054578,0.00054578,5.4578e-05
161,617.641,2.07441,1.87449,1.55276,0.0041,0.5503,0.26081,0.33908,0.11985,2.45444,2.11602,1.9099,0,0.000522683,0.000522683,0.000522683,5.22683e-05
162,621.345,2.05712,1.85992,1.53319,0.00406,0.47776,0.29995,0.34014,0.12495,2.43499,2.09903,1.90995,0,0.000500079,0.000500079,0.000500079,5.00079e-05
163,624.943,2.06834,1.85273,1.5517,0.00398,0.50637,0.28415,0.34234,0.12756,2.43639,2.08512,1.90167,0,0.000477976,0.000477976,0.000477976,4.77976e-05
164,628.45,2.01941,1.80344,1.52906,0.00391,0.56947,0.23854,0.3026,0.10962,2.54508,2.22418,1.95423,0,0.000456377,0.000456377,0.000456377,4.56377e-05
165,632.025,2.02256,1.80685,1.49645,0.00387,0.428,0.31694,0.34056,0.1209,2.42841,2.09867,1.90079,0,0.000435288,0.000435288,0.000435288,4.35288e-05
166,635.642,2.06504,1.82515,1.51916,0.00384,0.65607,0.27322,0.3336,0.11815,2.47325,2.1441,1.93706,0,0.000414716,0.000414716,0.000414716,4.14716e-05
167,639.403,2.01159,1.77984,1.53144,0.00375,0.68306,0.25137,0.31318,0.11278,2.4397,2.13089,1.90895,0,0.000394663,0.000394663,0.000394663,3.94663e-05
168,643.014,2.03059,1.81089,1.53974,0.00372,0.47064,0.31694,0.34525,0.12438,2.44074,2.10959,1.91089,0,0.000375137,0.000375137,0.000375137,3.75137e-05
169,645.889,2.05138,1.75878,1.5204,0.00364,0.45346,0.32645,0.34806,0.12428,2.4729,2.09211,1.92294,0,0.000356141,0.000356141,0.000356141,3.56141e-05
170,649.403,2.08824,1.82586,1.53465,0.00362,0.57838,0.27869,0.35084,0.12805,2.46337,2.08683,1.92072,0,0.00033768,0.00033768,0.00033768,3.3768e-05
171,653.702,2.02177,1.77999,1.54034,0.00354,0.68518,0.26165,0.35453,0.1228,2.46235,2.08084,1.92163,0,0.000319759,0.000319759,0.000319759,3.19759e-05
172,657.453,2.06879,1.80571,1.53084,0.0035,0.51702,0.3224,0.3621,0.12524,2.46614,2.06001,1.92017,0,0.000302382,0.000302382,0.000302382,3.02382e-05
173,661.179,1.98444,1.73562,1.47018,0.00343,0.47886,0.3388,0.36121,0.12549,2.46338,2.07624,1.91043,0,0.000285553,0.000285553,0.000285553,2.85553e-05
174,664.706,2.01177,1.77364,1.534,0.0034,0.4914,0.29039,0.35562,0.12605,2.45739,2.08054,1.90985,0,0.000269277,0.000269277,0.000269277,2.69277e-05
175,668.216,2.0595,1.80763,1.51575,0.00335,0.47794,0.33333,0.34513,0.12613,2.45615,2.04785,1.90504,0,0.000253557,0.000253557,0.000253557,2.53557e-05
176,671.825,1.98399,1.71253,1.523,0.00329,0.46175,0.31148,0.33469,0.11894,2.47454,2.11379,1.92848,0,0.000238398,0.000238398,0.000238398,2.38398e-05
177,675.388,1.96295,1.70465,1.49723,0.00326,0.45116,0.3414,0.34518,0.12271,2.4337,2.05201,1.90505,0,0.000223803,0.000223803,0.000223803,2.23803e-05
178,678.515,1.98877,1.77289,1.52294,0.00322,0.63328,0.25137,0.34345,0.12624,2.45317,2.05629,1.91123,0,0.000209776,0.000209776,0.000209776,2.09776e-05
179,682.158,2.0247,1.75897,1.52447,0.00288,0.43686,0.32787,0.33861,0.1204,2.47937,2.09906,1.93298,0,0.00019632,0.00019632,0.00019632,1.9632e-05
180,685.815,2.06188,1.7803,1.53692,0.0023,0.42992,0.33333,0.35084,0.12647,2.43456,2.0453,1.89805,0,0.000183439,0.000183439,0.000183439,1.83439e-05
181,690.118,2.02044,1.79975,1.52793,0.00228,0.51341,0.30601,0.34632,0.1245,2.44093,2.05823,1.9084,0,0.000171135,0.000171135,0.000171135,1.71135e-05
182,693.916,2.04229,1.79423,1.52868,0.00228,0.50193,0.31148,0.34426,0.12387,2.42553,2.07106,1.8998,0,0.000159412,0.000159412,0.000159412,1.59412e-05
183,697.488,1.97937,1.80445,1.52298,0.00223,0.49104,0.30601,0.3445,0.1245,2.43169,2.06188,1.90638,0,0.000148273,0.000148273,0.000148273,1.48273e-05
184,701.226,2.06083,1.82435,1.55218,0.00223,0.48088,0.3224,0.35609,0.12743,2.43021,2.0481,1.90149,0,0.00013772,0.00013772,0.00013772,1.3772e-05
185,704.873,2.01939,1.77145,1.53302,0.00219,0.50331,0.33778,0.36284,0.1302,2.43321,2.04705,1.90036,0,0.000127757,0.000127757,0.000127757,1.27757e-05
186,707.839,2.00822,1.78765,1.49858,0.00219,0.45911,0.35252,0.36592,0.13117,2.43672,2.03746,1.90055,0,0.000118384,0.000118384,0.000118384,1.18384e-05
187,711.477,2.00067,1.75608,1.4882,0.00215,0.52539,0.33333,0.37076,0.13485,2.44511,2.04009,1.911,0,0.000109606,0.000109606,0.000109606,1.09606e-05
188,715.031,2.07064,1.86128,1.5368,0.00216,0.41744,0.31694,0.33474,0.12001,2.49803,2.12276,1.94422,0,0.000101424,0.000101424,0.000101424,1.01424e-05
189,718.633,1.93515,1.75,1.48138,0.00213,0.43603,0.34426,0.35803,0.12859,2.44096,2.05679,1.91922,0,9.38391e-05,9.38391e-05,9.38391e-05,9.38391e-06
190,722.356,1.94987,1.73579,1.51091,0.00213,0.46042,0.32787,0.35939,0.13011,2.42473,2.03785,1.91004,0,8.68544e-05,8.68544e-05,8.68544e-05,8.68544e-06
191,728.987,2.09464,1.92632,1.66752,0.0021,0.4252,0.34426,0.33157,0.11924,2.45242,2.10462,1.91238,0,8.04714e-05,8.04714e-05,8.04714e-05,8.04714e-06
192,732.895,2.04187,1.87638,1.63582,0.00211,0.4755,0.2623,0.29651,0.11104,2.45674,2.16788,1.9192,0,7.46914e-05,7.46914e-05,7.46914e-05,7.46914e-06
193,736.397,1.97682,1.81706,1.5836,0.0021,0.46971,0.2623,0.2892,0.10948,2.43183,2.17923,1.89527,0,6.95161e-05,6.95161e-05,6.95161e-05,6.95161e-06
194,739.302,1.99741,1.84306,1.61078,0.00208,0.41576,0.27869,0.28864,0.10471,2.43086,2.18406,1.89811,0,6.49466e-05,6.49466e-05,6.49466e-05,6.49466e-06
195,743.37,1.99465,1.78711,1.64286,0.00207,0.54284,0.25683,0.29435,0.10525,2.43495,2.1694,1.89737,0,6.09841e-05,6.09841e-05,6.09841e-05,6.09841e-06
196,747.028,1.9246,1.75636,1.56283,0.00209,0.61802,0.2623,0.33216,0.11822,2.44002,2.15129,1.90463,0,5.76296e-05,5.76296e-05,5.76296e-05,5.76296e-06
197,750.755,1.90655,1.74366,1.57275,0.00206,0.66179,0.26731,0.33873,0.1229,2.45941,2.12622,1.9207,0,5.48838e-05,5.48838e-05,5.48838e-05,5.48838e-06
198,754.421,1.96946,1.79216,1.60583,0.00208,0.51326,0.27322,0.34099,0.12495,2.45429,2.12182,1.92102,0,5.27476e-05,5.27476e-05,5.27476e-05,5.27476e-06
199,758.162,1.99403,1.7874,1.59286,0.00206,0.45191,0.30055,0.33288,0.12225,2.45206,2.11263,1.91616,0,5.12213e-05,5.12213e-05,5.12213e-05,5.12213e-06
200,762.625,1.93656,1.73703,1.56629,0.00205,0.44091,0.33333,0.33742,0.12283,2.45635,2.10966,1.91954,0,5.03053e-05,5.03053e-05,5.03053e-05,5.03053e-06
